Linux 5.15.0-113-generic (cryptoguard) 	07/17/24 	_x86_64_	(20 CPU)

08:29:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:29:40       1   20.83    0.00   39.58    0.00    0.00   11.46    0.00    0.00    0.00   28.12
08:29:40       2   26.53    0.00   36.73    0.00    0.00   11.22    0.00    0.00    0.00   25.51
08:29:40       3   20.00    0.00   36.84    0.00    0.00   10.53    0.00    0.00    0.00   32.63
08:29:40       4   20.62    0.00   41.24    0.00    0.00   15.46    0.00    0.00    0.00   22.68
08:29:40       5   18.28    0.00   27.96    0.00    0.00    5.38    0.00    0.00    0.00   48.39
08:29:40       6   16.13    0.00   24.73    0.00    0.00    8.60    0.00    0.00    0.00   50.54
08:29:40       7   15.05    0.00   24.73    0.00    0.00    7.53    0.00    0.00    0.00   52.69
08:29:40       8   14.58    0.00   27.08    0.00    0.00    6.25    0.00    0.00    0.00   52.08
08:29:40       9   15.96    0.00   24.47    0.00    0.00    7.45    0.00    0.00    0.00   52.13
08:29:40      10   13.40    0.00   27.84    0.00    0.00    7.22    0.00    0.00    0.00   51.55
08:29:40      11   20.83    0.00   26.04    0.00    0.00    3.12    0.00    0.00    0.00   50.00
08:29:40      12   18.95    0.00   22.11    0.00    0.00    5.26    0.00    0.00    0.00   53.68
08:29:40      13   17.17    0.00   25.25    0.00    0.00    4.04    0.00    0.00    0.00   53.54
08:29:40      14   17.17    0.00   25.25    2.02    0.00    6.06    0.00    0.00    0.00   49.49
08:29:40      15   20.83    0.00   27.08    0.00    0.00   10.42    0.00    0.00    0.00   41.67
08:29:40      16   17.02    0.00   17.02    0.00    0.00    1.06    0.00    0.00    0.00   64.89
08:29:40      17   21.65    0.00   23.71    0.00    0.00    0.00    0.00    0.00    0.00   54.64
08:29:40      18   19.78    0.00   26.37    0.00    0.00    1.10    0.00    0.00    0.00   52.75
08:29:40      19   18.95    0.00   35.79    0.00    0.00    4.21    0.00    0.00    0.00   41.05

08:29:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:29:41     all   18.98    0.00   28.73    0.00    0.00    6.96    0.00    0.00    0.00   45.33
08:29:41       0   20.88    0.00   27.47    0.00    0.00    6.59    0.00    0.00    0.00   45.05
08:29:41       1   17.71    0.00   32.29    0.00    0.00   13.54    0.00    0.00    0.00   36.46
08:29:41       2   21.28    0.00   30.85    0.00    0.00    8.51    0.00    0.00    0.00   39.36
08:29:41       3   22.22    0.00   29.29    0.00    0.00   11.11    0.00    0.00    0.00   37.37
08:29:41       4   20.41    0.00   28.57    0.00    0.00   10.20    0.00    0.00    0.00   40.82
08:29:41       5   17.35    0.00   30.61    0.00    0.00    9.18    0.00    0.00    0.00   42.86
08:29:41       6   18.48    0.00   25.00    0.00    0.00    7.61    0.00    0.00    0.00   48.91
08:29:41       7   22.45    0.00   24.49    0.00    0.00    6.12    0.00    0.00    0.00   46.94
08:29:41       8   21.21    0.00   25.25    0.00    0.00    8.08    0.00    0.00    0.00   45.45
08:29:41       9   15.00    0.00   33.00    0.00    0.00    7.00    0.00    0.00    0.00   45.00
08:29:41      10   19.39    0.00   24.49    0.00    0.00    4.08    0.00    0.00    0.00   52.04
08:29:41      11   20.00    0.00   26.32    0.00    0.00    3.16    0.00    0.00    0.00   50.53
08:29:41      12   18.89    0.00   20.00    0.00    0.00    3.33    0.00    0.00    0.00   57.78
08:29:41      13   15.00    0.00   28.00    0.00    0.00    6.00    0.00    0.00    0.00   51.00
08:29:41      14   14.29    0.00   29.59    0.00    0.00    4.08    0.00    0.00    0.00   52.04
08:29:41      15   21.21    0.00   35.35    0.00    0.00    7.07    0.00    0.00    0.00   36.36
08:29:41      16   21.57    0.00   33.33    0.00    0.00    5.88    0.00    0.00    0.00   39.22
08:29:41      17   18.75    0.00   30.21    0.00    0.00    8.33    0.00    0.00    0.00   42.71
08:29:41      18   17.53    0.00   35.05    0.00    0.00    8.25    0.00    0.00    0.00   39.18
08:29:41      19   16.16    0.00   24.24    0.00    0.00    1.01    0.00    0.00    0.00   58.59

08:29:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:29:42     all   18.78    0.00   28.54    0.10    0.00    7.03    0.00    0.00    0.00   45.54
08:29:42       0   13.68    0.00   33.68    0.00    0.00   12.63    0.00    0.00    0.00   40.00
08:29:42       1   20.65    0.00   30.43    0.00    0.00    6.52    0.00    0.00    0.00   42.39
08:29:42       2   23.96    0.00   30.21    0.00    0.00    7.29    0.00    0.00    0.00   38.54
08:29:42       3   18.18    0.00   30.30    0.00    0.00   11.11    0.00    0.00    0.00   40.40
08:29:42       4   19.79    0.00   28.12    0.00    0.00    8.33    0.00    0.00    0.00   43.75
08:29:42       5   16.67    0.00   35.42    0.00    0.00   10.42    0.00    0.00    0.00   37.50
08:29:42       6   22.45    0.00   25.51    0.00    0.00   11.22    0.00    0.00    0.00   40.82
08:29:42       7   19.15    0.00   36.17    0.00    0.00    7.45    0.00    0.00    0.00   37.23
08:29:42       8   23.16    0.00   37.89    0.00    0.00   10.53    0.00    0.00    0.00   28.42
08:29:42       9   14.14    0.00   41.41    0.00    0.00   14.14    0.00    0.00    0.00   30.30
08:29:42      10   15.62    0.00   26.04    1.04    0.00    6.25    0.00    0.00    0.00   51.04
08:29:42      11   18.68    0.00   24.18    1.10    0.00    6.59    0.00    0.00    0.00   49.45
08:29:42      12   15.15    0.00   26.26    0.00    0.00    6.06    0.00    0.00    0.00   52.53
08:29:42      13   19.59    0.00   23.71    0.00    0.00    4.12    0.00    0.00    0.00   52.58
08:29:42      14   19.61    0.00   25.49    0.00    0.00    4.90    0.00    0.00    0.00   50.00
08:29:42      15   20.00    0.00   22.22    0.00    0.00    2.22    0.00    0.00    0.00   55.56
08:29:42      16   18.56    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   62.89
08:29:42      17   15.56    0.00   22.22    0.00    0.00    0.00    0.00    0.00    0.00   62.22
08:29:42      18   22.83    0.00   21.74    0.00    0.00    3.26    0.00    0.00    0.00   52.17
08:29:42      19   18.48    0.00   30.43    0.00    0.00    6.52    0.00    0.00    0.00   44.57

08:29:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:29:43     all   16.29    0.00   24.09    0.21    0.00    6.40    0.00    0.00    0.00   53.02
08:29:43       0   20.62    0.00   27.84    0.00    0.00    9.28    0.00    0.00    0.00   42.27
08:29:43       1   16.49    0.00   32.99    0.00    0.00    6.19    0.00    0.00    0.00   44.33
08:29:43       2   22.58    0.00   21.51    0.00    0.00    6.45    0.00    0.00    0.00   49.46
08:29:43       3   16.48    0.00   23.08    0.00    0.00   12.09    0.00    0.00    0.00   48.35
08:29:43       4   18.95    0.00   29.47    0.00    0.00    6.32    0.00    0.00    0.00   45.26
08:29:43       5   14.14    0.00   24.24    0.00    0.00    6.06    0.00    0.00    0.00   55.56
08:29:43       6   14.58    0.00   28.12    0.00    0.00    6.25    0.00    0.00    0.00   51.04
08:29:43       7   14.29    0.00   34.69    0.00    0.00    6.12    0.00    0.00    0.00   44.90
08:29:43       8   20.21    0.00   25.53    0.00    0.00    7.45    0.00    0.00    0.00   46.81
08:29:43       9   14.00    0.00   52.00    0.00    0.00   34.00    0.00    0.00    0.00    0.00
08:29:43      10   17.53    0.00   17.53    0.00    0.00    3.09    0.00    0.00    0.00   61.86
08:29:43      11   15.00    0.00   20.00    0.00    0.00    4.00    0.00    0.00    0.00   61.00
08:29:43      12   15.00    0.00   22.00    2.00    0.00    3.00    0.00    0.00    0.00   58.00
08:29:43      13   18.56    0.00   15.46    1.03    0.00    4.12    0.00    0.00    0.00   60.82
08:29:43      14   13.27    0.00   20.41    0.00    0.00    6.12    0.00    0.00    0.00   60.20
08:29:43      15   16.49    0.00   17.53    0.00    0.00    3.09    0.00    0.00    0.00   62.89
08:29:43      16   10.99    0.00   15.38    1.10    0.00    1.10    0.00    0.00    0.00   71.43
08:29:43      17   13.83    0.00   14.89    0.00    0.00    1.06    0.00    0.00    0.00   70.21
08:29:43      18   16.33    0.00   20.41    0.00    0.00    1.02    0.00    0.00    0.00   62.24
08:29:43      19   16.67    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   66.67

08:29:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:29:44     all   16.19    0.00   24.36    0.05    0.00    6.44    0.00    0.00    0.00   52.96
08:29:44       0   13.83    0.00   29.79    0.00    0.00    9.57    0.00    0.00    0.00   46.81
08:29:44       1   18.95    0.00   29.47    0.00    0.00    6.32    0.00    0.00    0.00   45.26
08:29:44       2   18.09    0.00   27.66    0.00    0.00    9.57    0.00    0.00    0.00   44.68
08:29:44       3   20.00    0.00   28.42    0.00    0.00    7.37    0.00    0.00    0.00   44.21
08:29:44       4   14.89    0.00   30.85    0.00    0.00    8.51    0.00    0.00    0.00   45.74
08:29:44       5   13.68    0.00   21.05    0.00    0.00    6.32    0.00    0.00    0.00   58.95
08:29:44       6   14.58    0.00   23.96    0.00    0.00    8.33    0.00    0.00    0.00   53.12
08:29:44       7   17.20    0.00   23.66    0.00    0.00    8.60    0.00    0.00    0.00   50.54
08:29:44       8   17.17    0.00   27.27    0.00    0.00    8.08    0.00    0.00    0.00   47.47
08:29:44       9   10.10    0.00   52.53    0.00    0.00   36.36    0.00    0.00    0.00    1.01
08:29:44      10   15.22    0.00   18.48    0.00    0.00    3.26    0.00    0.00    0.00   63.04
08:29:44      11   15.15    0.00   22.22    0.00    0.00    4.04    0.00    0.00    0.00   58.59
08:29:44      12   17.02    0.00   19.15    1.06    0.00    1.06    0.00    0.00    0.00   61.70
08:29:44      13   15.31    0.00   22.45    0.00    0.00    2.04    0.00    0.00    0.00   60.20
08:29:44      14   13.54    0.00   20.83    0.00    0.00    6.25    0.00    0.00    0.00   59.38
08:29:44      15   17.58    0.00   14.29    0.00    0.00    1.10    0.00    0.00    0.00   67.03
08:29:44      16   16.33    0.00   19.39    0.00    0.00    0.00    0.00    0.00    0.00   64.29
