Linux 5.15.0-113-generic (cryptoguard) 	07/17/24 	_x86_64_	(20 CPU)

15:13:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:14:00      15    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
15:14:00      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:00      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:00      18    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
15:14:00      19    1.96    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   97.06

15:14:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:14:01     all    2.11    0.00    1.81   16.51    0.00    0.05    0.00    0.00    0.00   79.52
15:14:01       0    6.93    0.00   10.89    0.00    0.00    0.99    0.00    0.00    0.00   81.19
15:14:01       1    1.02    0.00    0.00   71.43    0.00    0.00    0.00    0.00    0.00   27.55
15:14:01       2    2.00    0.00    1.00   56.00    0.00    0.00    0.00    0.00    0.00   41.00
15:14:01       3    1.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   95.00
15:14:01       4    6.86    0.00    8.82   64.71    0.00    0.00    0.00    0.00    0.00   19.61
15:14:01       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:01       6    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
15:14:01       7    1.02    0.00    0.00   11.22    0.00    0.00    0.00    0.00    0.00   87.76
15:14:01       8    0.00    0.00    2.02   28.28    0.00    0.00    0.00    0.00    0.00   69.70
15:14:01       9   13.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   85.00
15:14:01      10    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
15:14:01      11    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
15:14:01      12    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
15:14:01      13    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
15:14:01      14    0.00    0.00    0.00   93.88    0.00    0.00    0.00    0.00    0.00    6.12
15:14:01      15    2.02    0.00    4.04    1.01    0.00    0.00    0.00    0.00    0.00   92.93
15:14:01      16    1.98    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   97.03
15:14:01      17    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
15:14:01      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:01      19    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96

