anomality,sys_enter_llistxattr,sys_enter_setgroups,sys_enter_lremovexattr,sys_enter_sethostname,sys_enter_accept,sys_enter_lseek,sys_enter_setitimer,sys_enter_accept4,sys_enter_lsetxattr,sys_enter_setns,sys_enter_acct,sys_enter_madvise,sys_enter_setpgid,sys_enter_add_key,sys_enter_mbind,sys_enter_setpriority,sys_enter_adjtimex,sys_enter_membarrier,sys_enter_setregid,sys_enter_personality,sys_enter_memfd_create,sys_enter_setresgid,sys_enter_bind,sys_enter_memfd_secret,sys_enter_setresuid,sys_enter_bpf,sys_enter_migrate_pages,sys_enter_setreuid,sys_enter_brk,sys_enter_mincore,sys_enter_setrlimit,sys_enter_capget,sys_enter_mkdirat,sys_enter_setsid,sys_enter_capset,sys_enter_mknodat,sys_enter_setsockopt,sys_enter_chdir,sys_enter_mlock,sys_enter_settimeofday,sys_enter_chroot,sys_enter_mlock2,sys_enter_setuid,sys_enter_clock_adjtime,sys_enter_mlockall,sys_enter_setxattr,sys_enter_clock_getres,sys_enter_mmap,sys_enter_shmat,sys_enter_clock_gettime,sys_enter_mount,sys_enter_shmctl,sys_enter_clock_nanosleep,sys_enter_mount_setattr,sys_enter_shmdt,sys_enter_clock_settime,sys_enter_move_mount,sys_enter_shmget,sys_enter_clone,sys_enter_move_pages,sys_enter_shutdown,sys_enter_clone3,sys_enter_mprotect,sys_enter_sigaltstack,sys_enter_close,sys_enter_mq_getsetattr,sys_enter_signalfd4,sys_enter_close_range,sys_enter_mq_notify,sys_enter_socket,sys_enter_connect,sys_enter_mq_open,sys_enter_socketpair,sys_enter_copy_file_range,sys_enter_mq_timedreceive,sys_enter_splice,sys_enter_delete_module,sys_enter_mq_timedsend,sys_enter_statfs,sys_enter_dup,sys_enter_mq_unlink,sys_enter_statx,sys_enter_dup3,sys_enter_mremap,sys_enter_swapoff,sys_enter_epoll_create1,sys_enter_msgctl,sys_enter_swapon,sys_enter_epoll_ctl,sys_enter_msgget,sys_enter_symlinkat,sys_enter_epoll_pwait,sys_enter_msgrcv,sys_enter_sync,sys_enter_epoll_pwait2,sys_enter_msgsnd,sys_enter_sync_file_range,sys_enter_eventfd2,sys_enter_msync,sys_enter_syncfs,sys_enter_execve,sys_enter_munlock,sys_enter_sysinfo,sys_enter_execveat,sys_enter_munlockall,sys_enter_syslog,sys_enter_exit,sys_enter_munmap,sys_enter_tee,sys_enter_exit_group,sys_enter_name_to_handle_at,sys_enter_tgkill,sys_enter_faccessat,sys_enter_nanosleep,sys_enter_timer_create,sys_enter_faccessat2,sys_enter_newfstat,sys_enter_timer_delete,sys_enter_fadvise64,sys_enter_newfstatat,sys_enter_timer_getoverrun,sys_enter_fallocate,sys_enter_newuname,sys_enter_timer_gettime,sys_enter_fanotify_init,sys_enter_open_by_handle_at,sys_enter_timer_settime,sys_enter_fanotify_mark,sys_enter_open_tree,sys_enter_timerfd_create,sys_enter_fchdir,sys_enter_openat,sys_enter_timerfd_gettime,sys_enter_fchmod,sys_enter_openat2,sys_enter_timerfd_settime,sys_enter_fchmodat,sys_enter_perf_event_open,sys_enter_times,sys_enter_fchown,sys_enter_pidfd_getfd,sys_enter_tkill,sys_enter_fchownat,sys_enter_pidfd_open,sys_enter_truncate,sys_enter_fcntl,sys_enter_pidfd_send_signal,sys_enter_umask,sys_enter_fdatasync,sys_enter_pipe2,sys_enter_umount,sys_enter_fgetxattr,sys_enter_pivot_root,sys_enter_unlinkat,sys_enter_finit_module,sys_enter_ppoll,sys_enter_unshare,sys_enter_flistxattr,sys_enter_prctl,sys_enter_userfaultfd,sys_enter_flock,sys_enter_pread64,sys_enter_utimensat,sys_enter_fremovexattr,sys_enter_preadv,sys_enter_vhangup,sys_enter_fsconfig,sys_enter_preadv2,sys_enter_vmsplice,sys_enter_fsetxattr,sys_enter_prlimit64,sys_enter_wait4,sys_enter_fsmount,sys_enter_process_madvise,sys_enter_waitid,sys_enter_fsopen,sys_enter_process_mrelease,sys_enter_write,sys_enter_fspick,sys_enter_process_vm_readv,sys_enter_writev,sys_enter_fstatfs,sys_enter_process_vm_writev,sys_enter_fsync,sys_enter_pselect6,sys_enter_ftruncate,sys_enter_ptrace,sys_enter_futex,sys_enter_pwrite64,sys_enter_get_mempolicy,sys_enter_pwritev,sys_enter_get_robust_list,sys_enter_pwritev2,sys_enter_getcpu,sys_enter_quotactl,sys_enter_getcwd,sys_enter_quotactl_fd,sys_enter_getdents64,sys_enter_read,sys_enter_getegid,sys_enter_readahead,sys_enter_geteuid,sys_enter_readlinkat,sys_enter_getgid,sys_enter_readv,sys_enter_getgroups,sys_enter_reboot,sys_enter_getitimer,sys_enter_recvfrom,sys_enter_getpeername,sys_enter_recvmmsg,sys_enter_getpgid,sys_enter_recvmsg,sys_enter_getpid,sys_enter_remap_file_pages,sys_enter_getppid,sys_enter_removexattr,sys_enter_getpriority,sys_enter_renameat,sys_enter_getrandom,sys_enter_renameat2,sys_enter_getresgid,sys_enter_request_key,sys_enter_getresuid,sys_enter_restart_syscall,sys_enter_getrlimit,sys_enter_rseq,sys_enter_getrusage,sys_enter_rt_sigaction,sys_enter_getsid,sys_enter_rt_sigpending,sys_enter_getsockname,sys_enter_rt_sigprocmask,sys_enter_getsockopt,sys_enter_rt_sigqueueinfo,sys_enter_gettid,sys_enter_rt_sigreturn,sys_enter_gettimeofday,sys_enter_rt_sigsuspend,sys_enter_getuid,sys_enter_rt_sigtimedwait,sys_enter_getxattr,sys_enter_rt_tgsigqueueinfo,sys_enter_init_module,sys_enter_sched_get_priority_max,sys_enter_inotify_add_watch,sys_enter_sched_get_priority_min,sys_enter_inotify_init1,sys_enter_sched_getaffinity,sys_enter_inotify_rm_watch,sys_enter_sched_getattr,sys_enter_io_cancel,sys_enter_sched_getparam,sys_enter_io_destroy,sys_enter_sched_getscheduler,sys_enter_io_getevents,sys_enter_sched_rr_get_interval,sys_enter_io_pgetevents,sys_enter_sched_setaffinity,sys_enter_io_setup,sys_enter_sched_setattr,sys_enter_io_submit,sys_enter_sched_setparam,sys_enter_io_uring_enter,sys_enter_sched_setscheduler,sys_enter_io_uring_register,sys_enter_sched_yield,sys_enter_io_uring_setup,sys_enter_seccomp,sys_enter_ioctl,sys_enter_semctl,sys_enter_ioprio_get,sys_enter_semget,sys_enter_ioprio_set,sys_enter_semop,sys_enter_kcmp,sys_enter_semtimedop,sys_enter_kexec_file_load,sys_enter_sendfile64,sys_enter_kexec_load,sys_enter_sendmmsg,sys_enter_keyctl,sys_enter_sendmsg,sys_enter_kill,sys_enter_sendto,sys_enter_landlock_add_rule,sys_enter_set_mempolicy,sys_enter_landlock_create_ruleset,sys_enter_set_robust_list,sys_enter_landlock_restrict_self,sys_enter_set_tid_address,sys_enter_lgetxattr,sys_enter_setdomainname,sys_enter_linkat,sys_enter_setfsgid,sys_enter_listen,sys_enter_setfsuid,sys_enter_listxattr,sys_enter_setgid
1,0,0,0,0,0,31,0,5,0,0,0,237,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,84,0,1,0,1,3,0,0,53098,11,0,0,0,0,0,0,0,0,1,734,0,3,0,0,1782,0,0,0,0,0,62,0,2,8,441,79,54714,0,0,1,0,52979,52946,0,0,0,0,0,0,0,4,0,0,55,0,0,0,7,0,0,106815,0,0,60,0,0,0,0,0,18,0,0,30,0,0,0,0,2,5,94,0,29,0,0,8,1,0,1,250,0,0,1427,0,42,2,0,0,0,0,0,0,8,0,3019,0,1,0,319,1,0,0,0,0,0,0,0,0,124,0,6,0,28,0,0,0,914,0,0,0,0,14,0,0,482,1,0,0,0,0,0,0,0,27,36,0,0,12,0,0,0,0,0,0,0,0,7,53556,440,0,172666,684,0,0,0,0,0,0,6,0,1064,0,27,0,45,6,23,0,0,0,0,28,1,0,0,5860,0,0,13,0,0,0,23,0,0,0,0,0,5,31,8,0,0,0,24,0,70,0,463,23,0,0,28,0,2,0,0,0,418,0,0,48,0,1,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,1888,0,0,37303,0,0,0,0,0,3650,0,0,0,0,0,0,5747,0,24,0,0,0,52,0,24,0,0,0,0,1,0,0,0
1,0,0,0,0,0,33,0,1,0,0,0,539,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,76,0,1,0,1,2,0,0,54110,7,0,0,0,0,0,0,0,0,1,426,0,3,0,0,1787,0,0,0,0,0,47,0,0,0,168,49,55618,0,0,0,0,54018,54004,0,0,0,0,0,0,0,1,0,0,103,0,0,0,4,0,0,108832,0,0,94,0,0,0,0,0,3,0,0,24,0,0,0,0,2,1,76,0,25,0,1,8,117,0,0,252,0,0,1347,0,46,2,0,0,0,0,0,0,4,0,2859,0,1,0,295,1,0,0,0,0,0,0,0,0,96,0,3,0,23,0,0,0,893,0,0,0,0,6,0,0,484,1,0,0,0,0,0,0,0,24,33,0,0,12,0,0,0,0,0,0,0,0,9,59731,479,0,200103,740,0,0,0,0,0,0,5,0,1029,0,12,0,26,6,12,0,0,0,0,22,0,0,0,15650,0,0,8,0,0,0,20,0,0,0,0,0,5,20,2,0,0,0,10,0,47,0,387,21,0,0,15,0,2,0,0,0,430,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4527,0,0,37226,0,0,0,0,0,3658,0,0,0,0,7,0,5837,0,3,0,0,0,40,0,21,0,0,0,0,1,0,0,0
1,0,0,0,0,0,26,0,5,0,0,0,591,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,83,0,1,0,1,3,0,0,53148,11,0,0,0,0,0,0,0,0,1,735,0,3,0,0,1787,0,0,0,0,0,64,0,2,11,597,83,54689,0,0,1,0,53113,53074,0,0,0,0,0,0,0,7,0,0,112,0,0,0,7,0,0,107012,0,0,1182,0,0,0,0,0,20,0,0,30,0,0,0,0,2,10,98,0,29,0,0,8,1,0,1,247,0,0,1333,0,42,2,0,0,0,0,0,0,10,0,2857,0,1,0,305,1,0,0,0,0,0,0,0,0,125,0,6,0,28,0,0,0,892,0,0,0,0,17,0,0,483,1,0,0,0,0,0,0,0,27,36,0,0,12,0,0,0,0,0,0,0,0,7,52067,440,0,172288,684,0,0,0,0,0,0,6,0,1040,0,32,0,50,6,28,0,0,0,0,24,1,0,0,6342,0,0,13,0,0,0,23,0,0,0,0,0,5,34,8,0,0,0,24,0,119,0,452,21,0,0,33,0,2,0,0,0,437,0,0,62,0,1,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,1856,0,0,37330,0,0,0,0,0,3660,0,0,0,0,0,0,6052,0,26,0,0,0,55,0,24,0,0,0,0,1,0,0,0
1,0,0,0,0,0,20,0,5,0,0,0,349,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,85,0,1,0,1,3,0,0,52678,11,0,0,0,0,0,0,0,0,1,663,0,3,0,0,1764,0,0,0,0,0,61,0,2,7,403,79,53930,0,0,1,0,52682,52634,0,0,0,0,0,0,0,7,0,0,106,0,0,0,7,0,0,106123,0,0,92,0,0,0,0,0,18,0,0,30,0,0,0,0,2,4,84,0,26,0,0,8,1,0,1,226,0,0,1190,0,42,2,0,0,0,0,0,0,8,0,2387,0,1,0,292,1,0,0,0,0,0,0,0,0,122,0,6,0,28,0,0,0,812,0,0,0,0,13,0,0,477,1,0,0,0,0,0,0,0,27,31,0,0,12,0,0,0,0,0,0,0,0,7,54451,439,0,176668,684,0,0,0,0,0,0,6,0,956,0,26,0,44,9,22,0,0,0,0,22,1,0,0,5819,0,0,13,0,0,0,23,0,0,0,0,0,5,30,6,0,0,0,24,0,126,0,414,20,0,0,27,0,2,0,0,0,418,0,0,43,0,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,2080,0,0,36644,0,0,0,0,0,3620,0,0,0,0,0,0,5714,0,24,0,0,0,51,0,24,0,0,0,0,1,0,0,0
1,0,0,0,0,0,18,4,3,0,0,0,217,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,128,0,1,0,1,3,0,0,50139,11,0,0,0,0,0,0,0,0,1,586,0,0,0,0,1789,0,0,0,0,0,70,0,0,0,188,85,51575,0,0,0,0,50120,50073,0,0,0,0,0,0,0,1,0,0,81,0,0,0,7,0,0,101024,0,0,1973,0,0,0,0,0,3,0,0,30,0,0,0,0,2,7,119,0,31,0,0,8,5,0,0,243,0,0,1260,0,38,3,0,0,0,0,0,0,4,0,2703,0,1,0,289,1,0,0,0,0,0,0,0,0,135,0,4,0,26,0,0,0,914,0,0,0,0,6,0,0,463,1,0,0,0,0,0,0,0,31,38,0,0,9,0,0,0,0,0,5,0,0,5,48081,414,0,131374,639,0,0,0,0,0,0,6,0,1063,0,13,0,28,6,13,0,0,0,0,27,1,0,0,20710,0,0,12,0,0,0,22,0,0,0,0,0,0,23,4,0,0,0,21,0,30,0,404,25,0,0,16,0,1,0,0,0,435,0,0,39,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,20059,0,0,38275,0,0,0,0,0,3706,0,0,0,0,1,0,7744,0,9,0,0,0,36,0,24,0,0,0,0,1,0,0,0
1,0,0,0,0,0,28,0,3,0,0,0,535,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,133,0,1,0,1,3,0,0,51072,11,0,0,0,0,0,0,0,0,1,523,0,0,0,0,1779,0,0,0,0,0,68,0,0,0,130,81,52769,0,0,0,0,51074,51042,0,0,0,0,0,0,0,1,0,0,75,0,0,0,7,0,0,102953,0,0,606,0,0,0,0,0,3,0,0,30,0,0,0,0,2,7,85,0,31,0,0,8,5,0,0,240,0,0,1333,0,39,3,0,0,0,0,0,0,4,0,2938,0,1,0,284,1,0,0,0,0,0,0,0,0,135,0,4,0,26,0,0,0,914,0,0,0,0,6,0,0,464,1,0,0,0,0,0,0,0,31,38,0,0,9,0,0,0,0,0,0,0,0,5,50232,418,0,137603,645,0,0,0,0,0,0,7,0,1064,0,11,0,27,9,11,0,0,0,0,25,2,0,0,5879,0,0,13,0,0,0,23,0,0,0,0,0,0,23,4,0,0,0,22,0,68,0,396,24,0,0,14,0,1,0,0,0,435,0,0,42,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,20924,0,0,37396,0,0,0,0,0,3664,0,0,0,0,0,0,5834,0,9,0,0,0,36,0,24,0,0,0,0,1,0,0,0
1,0,0,0,0,0,25,4,3,0,0,0,533,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,71,0,1,0,1,3,0,0,53228,11,0,0,0,0,0,0,0,0,1,526,0,3,0,0,1754,0,0,0,0,0,64,0,0,0,184,85,54461,0,0,0,0,53147,53130,0,0,0,0,0,0,0,1,0,0,99,0,0,0,7,0,0,107129,0,0,125,0,0,0,0,0,3,0,0,28,0,0,0,0,2,3,108,0,29,0,0,8,63,0,0,255,0,0,1195,0,44,2,0,0,0,0,0,0,4,0,2569,0,1,0,293,1,0,0,0,0,0,0,0,0,107,0,4,0,25,0,0,0,914,0,0,0,0,0,0,0,486,1,0,0,0,0,0,0,0,24,35,0,0,12,0,0,0,0,0,5,0,0,5,60183,476,0,200375,736,0,0,0,0,0,0,6,0,1048,0,13,0,27,6,13,0,0,0,0,26,3,0,0,18452,0,0,12,0,0,0,20,0,0,0,0,0,5,21,6,0,0,0,23,0,52,0,437,24,0,0,16,0,2,0,0,0,430,0,0,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3026,0,0,36726,0,0,0,0,0,3592,0,0,0,0,6,0,6770,0,5,0,0,0,41,0,22,0,0,0,0,1,0,0,0
1,0,0,0,0,0,31,0,3,0,0,0,617,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,76,0,1,0,1,3,0,0,53007,11,0,0,0,0,0,0,0,0,1,473,0,3,0,0,1768,0,0,0,0,0,63,0,0,0,112,83,54654,0,0,0,0,53018,53007,0,0,0,0,0,0,0,1,0,0,28,0,0,0,7,0,0,106866,0,0,124,0,0,0,0,0,3,0,0,28,0,0,0,0,2,1,76,0,29,0,0,8,1,0,0,255,0,0,1297,0,41,2,0,0,0,0,0,0,4,0,2898,0,1,0,276,1,0,0,0,0,0,0,0,0,107,0,4,0,25,0,0,0,914,0,0,0,0,6,0,0,471,1,0,0,0,0,0,0,0,25,35,0,0,12,0,0,0,0,0,0,0,0,5,54211,447,0,177970,691,0,0,0,0,0,0,6,0,1050,0,7,0,22,9,7,0,0,0,0,12,1,0,0,5778,0,0,12,0,0,0,21,0,0,0,0,0,5,21,4,0,0,0,21,0,26,0,395,24,0,0,10,0,2,0,0,0,435,0,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4292,0,0,37121,0,0,0,0,0,3632,0,0,0,0,0,0,5757,0,5,0,0,0,41,0,22,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,295,2,0,0,0,0,0,0,0,0,0,2785,0,0,0,0,0,1,0,0,0,0,1391,0,0,2807,1390,0,0,0,0,0,0,0,0,0,25408,0,0,0,0,1888,0,0,0,0,0,6936,0,0,0,5875,13870,15970,0,0,0,0,4187,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,1391,0,0,0,0,2,6,2827,0,1390,0,0,0,1,0,0,0,0,0,7675,0,13,0,0,0,0,0,0,0,7,0,8991,0,0,0,284,0,0,0,0,0,0,0,0,0,2,0,0,0,1392,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,2,0,0,4167,0,0,0,0,0,0,0,0,0,60,152,0,14165,229,0,0,0,0,0,0,0,0,0,0,11,0,11,0,11,0,0,0,0,0,0,0,0,6448,0,0,2782,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,22,0,16998,1,0,0,11,0,1389,0,0,0,435,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,43422,0,0,0,0,0,3876,0,0,0,0,0,0,6243,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,2,0,0,0,280,2,0,0,0,0,0,0,0,0,0,31374,0,0,0,0,0,11,0,0,0,0,15683,0,0,31464,15683,0,0,0,0,0,0,0,0,0,161123,0,0,0,0,1718,0,0,0,0,0,78070,0,2,7,528,156130,157631,0,0,1,0,47096,23,0,0,0,0,0,0,0,6,0,0,103,0,0,0,0,0,0,70,0,0,10,0,0,0,0,0,17,0,0,15686,0,0,0,0,2,6,15733,0,15683,0,0,0,117,0,1,0,0,0,79206,0,94,0,0,0,0,0,0,0,11,0,94872,0,0,0,308,0,0,0,0,0,0,0,0,0,20,0,2,0,15687,0,0,0,0,0,0,0,0,7,0,0,551,0,0,0,0,0,0,0,0,2,3,0,0,47040,0,0,0,0,0,0,0,0,2,60,1057,0,151362,1651,0,0,0,0,0,0,0,0,14,0,31,0,34,0,27,0,0,0,0,21,0,0,0,6415,0,0,31367,0,0,0,2,0,0,0,0,0,0,9,12,0,0,0,7,0,69,0,187874,1,0,0,29,0,15681,0,0,0,437,0,0,15754,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4623,0,0,83475,0,0,0,0,0,3544,0,0,0,0,2,0,6142,0,22,0,0,0,11,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,2,0,0,0,288,2,0,0,0,0,0,0,0,0,0,2799,0,0,0,0,0,11,0,0,0,0,1396,0,0,2861,1396,0,0,0,0,0,0,0,0,0,25681,0,0,0,0,1895,0,0,0,0,0,6970,0,2,12,5944,13936,16131,0,0,1,0,4223,8,0,0,0,0,0,0,0,6,0,0,89,0,0,0,0,0,0,64,0,0,11,0,0,0,0,0,17,0,0,1399,0,0,0,0,2,13,2845,0,1396,0,0,0,117,0,1,0,0,0,7755,0,14,0,0,0,0,0,0,0,10,0,9134,0,0,0,299,0,0,0,0,0,0,0,0,0,20,0,2,0,1400,0,0,0,0,0,0,0,0,12,0,0,82,0,0,0,0,0,0,0,0,2,3,0,0,4185,0,0,0,0,0,0,0,0,2,61,153,0,14079,232,0,0,0,0,0,0,0,0,14,0,25,0,28,0,21,0,0,0,0,15,0,0,0,6296,0,0,2793,0,0,0,2,0,0,0,0,0,0,14,10,0,0,0,3,0,55,0,17099,1,0,0,23,0,1395,0,0,0,437,0,0,1453,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,148,0,0,43664,0,0,0,0,0,3886,0,0,0,0,1,0,6195,0,21,0,0,0,16,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,2,0,0,0,291,2,0,0,0,0,0,0,0,0,0,30432,0,0,0,0,0,12,0,0,0,0,15211,0,0,30524,15211,0,0,0,0,0,0,0,0,0,157446,0,0,0,0,1721,0,0,0,0,0,75737,0,2,8,363,151452,152899,0,0,1,0,45683,24,0,0,0,0,0,0,0,10,0,0,97,0,0,0,0,0,0,70,0,0,12,0,0,0,0,0,17,0,0,15214,0,0,0,0,2,11,15263,0,15211,0,0,0,117,0,1,0,0,0,76847,0,93,0,0,0,0,0,0,0,11,0,92029,0,0,0,307,0,0,0,0,0,0,0,0,0,20,0,2,0,15215,0,0,0,0,0,0,0,0,8,0,0,535,0,0,0,0,0,0,0,0,2,3,0,0,45619,0,0,0,0,0,0,0,0,4,60,1025,0,145011,1602,0,0,0,0,0,0,0,0,14,0,32,0,35,0,28,0,0,0,0,20,0,0,0,6408,0,0,30423,0,0,0,2,0,0,0,0,0,0,10,10,0,0,0,7,0,71,0,182231,1,0,0,30,0,15210,0,0,0,437,0,0,15279,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4532,0,0,82815,0,0,0,0,0,3600,0,0,0,0,2,0,6182,0,22,0,0,0,12,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,4,0,3,0,0,0,296,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,0,0,53014,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,1790,0,0,0,0,0,2,0,2,21,418,30,52861,0,0,1,0,52928,52874,0,0,0,0,0,0,0,6,0,0,106,0,0,0,1,0,0,104961,0,0,45,0,0,0,0,0,17,0,0,3,0,0,0,0,2,7,57,0,0,0,1,0,96,0,1,1,0,0,913,0,36,0,0,0,0,0,0,0,11,0,813,0,0,0,311,0,0,0,0,0,0,0,0,0,23,0,2,0,4,0,0,0,0,0,0,0,0,7,0,0,211,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,41163,396,0,130606,616,0,0,0,0,0,0,0,0,18,0,32,0,35,1,28,0,0,0,0,38,0,0,0,6539,0,0,1,0,0,0,3,0,0,0,0,0,0,24,10,0,0,0,23,0,83,0,406,1,0,0,30,0,0,0,0,0,436,0,0,58,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1975,0,0,37983,0,0,0,0,0,3672,0,0,0,0,2,0,6270,0,29,0,0,0,26,0,3,0,0,0,0,1,0,0,0
1,0,0,0,0,0,4,0,3,0,0,0,300,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,53006,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,1798,0,0,0,0,0,3,0,2,22,405,30,52737,0,0,2,0,52861,52830,0,0,0,0,0,0,0,6,0,0,61,0,0,0,1,0,0,104860,0,0,37,0,0,0,0,0,23,0,0,13,0,0,0,0,2,13,69,0,1,0,1,0,119,0,1,1,0,0,850,0,35,0,0,0,0,0,0,0,4,0,765,0,0,0,299,0,0,0,0,0,0,0,0,0,26,0,2,0,7,0,0,0,0,0,0,0,0,8,0,0,205,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,37949,383,0,117129,595,0,0,0,0,0,0,0,0,18,0,12,0,15,2,8,0,0,0,0,44,12,0,0,5944,0,0,1,0,0,0,3,0,0,0,0,0,0,25,8,0,0,0,19,0,54,0,423,1,0,0,11,0,0,0,0,0,433,0,0,54,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2149,0,0,38163,0,0,0,0,0,3684,0,0,0,0,8,0,5812,0,22,0,0,0,28,0,3,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,1,0,0,0,22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,137,0,2933,0,0,1943,0,0,0,0,0,1,0,0,25,473,0,779,0,0,0,0,5,2,0,0,0,0,0,0,0,2,0,0,68,2,0,0,1,0,0,35,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,2,20,44,0,1,0,0,0,1,0,0,0,0,0,822,0,4,0,0,0,0,0,0,0,4,0,777,0,0,0,287,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,29,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,59,51,0,3415,77,0,0,0,0,0,0,0,0,4,0,2,0,3,0,2,0,0,0,0,6,0,0,0,6507,0,0,0,0,0,0,2,0,0,0,0,0,0,26,6,0,0,0,2,0,9,0,338,1,0,0,5,0,0,0,0,0,430,0,0,27,2,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,0,39600,0,0,0,0,0,3914,0,0,0,0,0,0,6305,0,5,0,0,0,27,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1893,0,0,0,0,0,1,0,0,14,298,0,791,0,0,0,0,12,8,0,0,0,0,0,0,0,6,0,0,74,2,0,0,1,0,0,21,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,2,6,60,0,0,0,0,0,1,0,9,0,0,0,782,0,7,2,0,0,0,0,0,0,4,0,830,0,0,0,284,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,37,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,59,59,0,434,99,0,0,0,0,0,0,0,0,10,0,2,0,2,0,2,0,0,0,0,6,0,0,0,6280,0,0,0,0,0,0,2,0,0,0,0,0,0,15,6,0,0,0,3,0,7,0,328,0,0,0,5,0,0,0,0,0,431,0,1,38,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,25871,0,0,39303,0,0,0,0,0,3870,0,0,0,0,1,0,6264,0,3,0,0,0,16,0,1,0,0,0,0,0,0,0,0
1,0,6,0,0,0,4011,0,13,0,0,0,303,2,0,0,4,0,0,3,0,4,0,2769,0,0,0,0,3,379,0,0,0,0,1377,0,0,2932,1378,0,0,0,0,0,0,0,0,0,27145,0,0,0,0,1881,0,0,0,0,0,6887,0,4,26,6969,13744,19479,0,0,7,0,4232,81,0,0,0,0,0,0,0,27,9,0,143,0,39,0,5,0,0,191,0,0,11,0,0,0,0,0,105,3,0,1415,0,4,0,0,2,18,3040,0,1389,0,8,0,118,0,61,0,0,54,14745,0,47,3,0,0,0,0,0,0,10,0,12708,0,0,0,324,0,0,0,0,0,0,0,0,0,1193,0,9,0,1399,0,0,0,0,0,0,0,0,61,0,1,156,0,0,0,0,0,0,0,0,19,20,0,0,4131,0,0,0,0,0,0,140,0,2,60,172,0,16519,267,0,0,0,0,0,0,0,0,222,0,30,0,108,2,22,0,2,0,0,246,407,0,0,7317,0,0,2757,0,6,0,148,0,6,0,6,0,0,44,10,0,0,0,32,0,96,0,16928,8,0,0,40,0,1377,0,0,0,452,0,1,1435,2,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,169,0,0,43909,0,0,0,2,0,3874,0,0,0,0,14,0,6739,0,108,0,0,0,58,0,18,0,0,0,0,0,0,0,0
